campaignId,campaignName,date,advertiserAdClicks,advertiserAdCost
17207660104,AT_Search_Brand,14/12/2023,4,0.83
17207660104,AT_Search_Brand,08/12/2023,4,1.6
17207660104,AT_Search_Brand,01/12/2023,4,1.96
17207660104,AT_Search_Brand,21/11/2023,4,1.61
17207660104,AT_Search_Brand,16/11/2023,4,0.9
17207660104,AT_Search_Brand,06/11/2023,4,0.1
17207660104,AT_Search_Brand,30/10/2023,4,1.31
17207660113,AT_Search_GEN,04/10/2022,23,18.21
17207660113,AT_Search_GEN,03/10/2022,23,26.96
17207660113,AT_Search_GEN,23/08/2022,23,15.21
17207660113,AT_Search_GEN,19/08/2022,23,14.9
17207660113,AT_Search_GEN,18/08/2022,23,14.69
17207660113,AT_Search_GEN,05/12/2023,24,26
17207660113,AT_Search_GEN,27/10/2023,24,26.86
17207660113,AT_Search_GEN,25/10/2023,24,19.12
17207660113,AT_Search_GEN,23/09/2023,24,29.89
17207660113,AT_Search_GEN,22/09/2023,24,21
17207660113,AT_Search_GEN,28/08/2023,24,17.57
17207660113,AT_Search_GEN,24/08/2023,24,19.97
17207660113,AT_Search_GEN,22/08/2023,24,21
17207660113,AT_Search_GEN,16/08/2023,24,23.52
17207660113,AT_Search_GEN,23/07/2023,24,24.82
17207660113,AT_Search_GEN,23/05/2023,24,28.53
17207660113,AT_Search_GEN,12/05/2023,24,26.56
17207660113,AT_Search_GEN,26/04/2023,24,30.95
17207660113,AT_Search_GEN,27/01/2023,24,12.86
17207660113,AT_Search_GEN,30/12/2022,24,19.44
17207660113,AT_Search_GEN,22/11/2022,24,19.02
17207660113,AT_Search_GEN,19/10/2022,24,19.63
17207660113,AT_Search_GEN,01/09/2022,24,25.08
17207660113,AT_Search_GEN,21/03/2024,25,41.15
17207660113,AT_Search_GEN,17/12/2023,25,28.31
17207660113,AT_Search_GEN,13/12/2023,25,27.83
17207660113,AT_Search_GEN,27/11/2023,25,26.18
17207660113,AT_Search_GEN,19/11/2023,25,25.4
17207660113,AT_Search_GEN,13/11/2023,25,25.47
17207660113,AT_Search_GEN,07/11/2023,25,27.52
17207660113,AT_Search_GEN,03/11/2023,25,24.03
17207660113,AT_Search_GEN,01/11/2023,25,25.83
17207660113,AT_Search_GEN,26/10/2023,25,23.94
17207660113,AT_Search_GEN,20/10/2023,25,27.6
17207660113,AT_Search_GEN,08/09/2023,25,25.01
17207660113,AT_Search_GEN,06/09/2023,25,20.64
17207660113,AT_Search_GEN,27/08/2023,25,22.59
17207660113,AT_Search_GEN,07/08/2023,25,21.73
17207660113,AT_Search_GEN,25/07/2023,25,22.43
17207660113,AT_Search_GEN,06/06/2023,25,29.55
17207660113,AT_Search_GEN,22/05/2023,25,38.47
17207660113,AT_Search_GEN,28/04/2023,25,23.07
17207660113,AT_Search_GEN,21/04/2023,25,28.11
17207660113,AT_Search_GEN,20/12/2022,25,22.91
17207660113,AT_Search_GEN,09/12/2022,25,22.79
17207660113,AT_Search_GEN,15/11/2022,25,17.71
17207660113,AT_Search_GEN,04/11/2022,25,18.08
17207660113,AT_Search_GEN,11/10/2022,25,19.88
17207660113,AT_Search_GEN,06/10/2022,25,19.17
17207660113,AT_Search_GEN,24/09/2022,25,14.35
17207660113,AT_Search_GEN,08/09/2022,25,15.04
17207660113,AT_Search_GEN,06/09/2022,25,21.58
17207660113,AT_Search_GEN,29/08/2022,25,18.54
17207660113,AT_Search_GEN,16/08/2022,25,14.82
17207660113,AT_Search_GEN,20/03/2024,26,40.13
17207660113,AT_Search_GEN,07/03/2024,26,29.38
17207660113,AT_Search_GEN,05/03/2024,26,31.8
17207660113,AT_Search_GEN,22/02/2024,26,28.36
17207660113,AT_Search_GEN,26/11/2023,26,30.02
17207660113,AT_Search_GEN,28/10/2023,26,23.08
17207660113,AT_Search_GEN,17/09/2023,26,28.82
17207660113,AT_Search_GEN,11/07/2023,26,23.12
17207660113,AT_Search_GEN,06/07/2023,26,23.56
17207660113,AT_Search_GEN,15/06/2023,26,26.42
17207660113,AT_Search_GEN,12/06/2023,26,29.02
17207660113,AT_Search_GEN,31/05/2023,26,25.35
17207660113,AT_Search_GEN,24/05/2023,26,30.94
17207660113,AT_Search_GEN,02/05/2023,26,35.05
17207660113,AT_Search_GEN,25/01/2023,26,17.73
17207660113,AT_Search_GEN,10/01/2023,26,19.08
17207660113,AT_Search_GEN,05/01/2023,26,19.55
17207660113,AT_Search_GEN,01/12/2022,26,35.59
17207660113,AT_Search_GEN,28/10/2022,26,15.95
17207660113,AT_Search_GEN,30/09/2022,26,28.86
17207660113,AT_Search_GEN,13/09/2022,26,19.38
17207660113,AT_Search_GEN,04/04/2024,27,47.78
17207660113,AT_Search_GEN,03/04/2024,27,51.11
17207660113,AT_Search_GEN,21/02/2024,27,29.89
17207660113,AT_Search_GEN,19/02/2024,27,33.67
17207660113,AT_Search_GEN,18/02/2024,27,45.51
17207660113,AT_Search_GEN,14/02/2024,27,35.88
17207660113,AT_Search_GEN,16/01/2024,27,18.45
17207660113,AT_Search_GEN,21/11/2023,27,26.38
17207660113,AT_Search_GEN,16/11/2023,27,26.8
17207660113,AT_Search_GEN,14/11/2023,27,26.59
17207660113,AT_Search_GEN,12/11/2023,27,24.91
17207660113,AT_Search_GEN,10/11/2023,27,26.36
17207660113,AT_Search_GEN,08/11/2023,27,26.01
17207660113,AT_Search_GEN,11/09/2023,27,29.24
17207660113,AT_Search_GEN,30/07/2023,27,18.95
17207660113,AT_Search_GEN,18/07/2023,27,22.18
17207660113,AT_Search_GEN,13/07/2023,27,20.26
17207660113,AT_Search_GEN,25/05/2023,27,29.38
17207660113,AT_Search_GEN,14/05/2023,27,29.01
17207660113,AT_Search_GEN,10/03/2023,27,28.62
17207660113,AT_Search_GEN,07/03/2023,27,26.51
17207660113,AT_Search_GEN,28/02/2023,27,31.69
17207660113,AT_Search_GEN,11/02/2023,27,15.4
17207660113,AT_Search_GEN,04/02/2023,27,15.45
17207660113,AT_Search_GEN,01/01/2023,27,22.46
17207660113,AT_Search_GEN,15/12/2022,27,24.94
17207660113,AT_Search_GEN,21/11/2022,27,19.82
17207660113,AT_Search_GEN,13/10/2022,27,18.13
17207660113,AT_Search_GEN,21/09/2022,27,17.87
17207660113,AT_Search_GEN,31/08/2022,27,18.74
17207660113,AT_Search_GEN,26/08/2022,27,18.55
17207660113,AT_Search_GEN,25/08/2022,27,18.73
17207660113,AT_Search_GEN,09/07/2022,27,6.35
17207660113,AT_Search_GEN,12/03/2024,28,37.37
17207660113,AT_Search_GEN,11/12/2023,28,49.73
17207660113,AT_Search_GEN,06/11/2023,28,25.1
17207660113,AT_Search_GEN,04/11/2023,28,30.52
17207660113,AT_Search_GEN,18/10/2023,28,25.25
17207660113,AT_Search_GEN,10/08/2023,28,19.45
17207660113,AT_Search_GEN,03/08/2023,28,20.83
17207660113,AT_Search_GEN,19/07/2023,28,19.13
17207660113,AT_Search_GEN,03/07/2023,28,24.26
17207660113,AT_Search_GEN,02/06/2023,28,28.11
17207660113,AT_Search_GEN,11/05/2023,28,21.77
17207660113,AT_Search_GEN,05/05/2023,28,28.72
17207660113,AT_Search_GEN,04/05/2023,28,33.04
17207660113,AT_Search_GEN,23/01/2023,28,25.69
17207660113,AT_Search_GEN,12/01/2023,28,26.4
17207660113,AT_Search_GEN,03/01/2023,28,20.4
17207660113,AT_Search_GEN,13/12/2022,28,25.79
17207660113,AT_Search_GEN,25/03/2024,29,47.86
17207660113,AT_Search_GEN,06/03/2024,29,30.74
17207660113,AT_Search_GEN,27/01/2024,29,26.01
17207660113,AT_Search_GEN,17/01/2024,29,19.54
17207660113,AT_Search_GEN,25/12/2023,29,44.07
17207660113,AT_Search_GEN,11/11/2023,29,25.37
17207660113,AT_Search_GEN,24/10/2023,29,23
17207660113,AT_Search_GEN,22/10/2023,29,28.97
17207660113,AT_Search_GEN,14/08/2023,29,25.53
17207660113,AT_Search_GEN,11/08/2023,29,20.16
17207660113,AT_Search_GEN,24/07/2023,29,21.57
17207660113,AT_Search_GEN,12/07/2023,29,20.78
17207660113,AT_Search_GEN,10/04/2023,29,27.63
17207660113,AT_Search_GEN,17/02/2023,29,32.68
17207660113,AT_Search_GEN,18/01/2023,29,22.12
17207660113,AT_Search_GEN,06/12/2022,29,26.17
17207660113,AT_Search_GEN,16/11/2022,29,21.65
17207660113,AT_Search_GEN,22/09/2022,29,19
17207660113,AT_Search_GEN,03/03/2024,30,36.23
17207660113,AT_Search_GEN,23/10/2023,30,24.75
17207660113,AT_Search_GEN,21/08/2023,30,28.4
17207660113,AT_Search_GEN,02/08/2023,30,23.42
17207660113,AT_Search_GEN,28/07/2023,30,20.4
17207660113,AT_Search_GEN,10/05/2023,30,33.36
17207660113,AT_Search_GEN,14/04/2023,30,23.27
17207660113,AT_Search_GEN,13/04/2023,30,22.13
17207660113,AT_Search_GEN,08/04/2023,30,29.78
17207660113,AT_Search_GEN,20/03/2023,30,27.484
17207660113,AT_Search_GEN,16/03/2023,30,49.9194
17207660113,AT_Search_GEN,31/01/2023,30,23.25
17207660113,AT_Search_GEN,02/01/2023,30,21.93
17207660113,AT_Search_GEN,14/12/2022,30,21.89
17207660113,AT_Search_GEN,05/11/2022,30,20.2
17207660113,AT_Search_GEN,10/10/2022,30,28.48
17207660113,AT_Search_GEN,12/09/2022,30,29.37
17207660113,AT_Search_GEN,29/03/2024,31,32.27
17207660113,AT_Search_GEN,19/12/2023,31,28.7
17207660113,AT_Search_GEN,21/10/2023,31,31.2
17207660113,AT_Search_GEN,19/10/2023,31,26.29
17207660113,AT_Search_GEN,04/09/2023,31,31.02
17207660113,AT_Search_GEN,06/08/2023,31,23.06
17207660113,AT_Search_GEN,01/06/2023,31,33.34
17207660113,AT_Search_GEN,22/08/2022,31,18.8
17207660113,AT_Search_GEN,14/08/2022,31,17.48
17207660113,AT_Search_GEN,13/08/2022,31,20.85
17207660113,AT_Search_GEN,26/03/2024,32,42.04
17207660113,AT_Search_GEN,15/03/2024,32,37.97
17207660113,AT_Search_GEN,13/03/2024,32,32.72
17207660113,AT_Search_GEN,15/01/2024,32,28.11
17207660113,AT_Search_GEN,01/08/2023,32,23.71
17207660113,AT_Search_GEN,08/05/2023,32,29.86
17207660113,AT_Search_GEN,21/03/2023,32,36.15
17207660113,AT_Search_GEN,05/03/2023,32,31.3
17207660113,AT_Search_GEN,23/02/2023,32,42.04
17207660113,AT_Search_GEN,20/02/2023,32,29.6
17207660113,AT_Search_GEN,08/08/2022,32,30.18
17207660113,AT_Search_GEN,04/08/2023,33,23.4
17207660113,AT_Search_GEN,17/07/2023,33,24.26
17207660113,AT_Search_GEN,10/07/2023,33,23.06
17207660113,AT_Search_GEN,25/06/2023,33,39.82
17207660113,AT_Search_GEN,22/03/2023,33,47.74
17207660113,AT_Search_GEN,11/03/2023,33,36.57
17207660113,AT_Search_GEN,01/03/2023,33,42.5917
17207660113,AT_Search_GEN,07/02/2023,33,42.57
17207660113,AT_Search_GEN,30/01/2023,33,38.67
17207660113,AT_Search_GEN,03/12/2022,33,31.67
17207660113,AT_Search_GEN,20/11/2022,33,22.09
17207660113,AT_Search_GEN,10/08/2022,33,29.98
17207660113,AT_Search_GEN,05/04/2024,34,47.26
17207660113,AT_Search_GEN,01/04/2024,34,44.64
17207660113,AT_Search_GEN,28/03/2024,34,39.08
17207660113,AT_Search_GEN,26/02/2024,34,48.16
17207660113,AT_Search_GEN,26/07/2023,34,19.85
17207660113,AT_Search_GEN,22/07/2023,34,24.82
17207660113,AT_Search_GEN,13/06/2023,34,35.3
17207660113,AT_Search_GEN,05/06/2023,34,40.12
17207660113,AT_Search_GEN,16/05/2023,34,45.31
17207660113,AT_Search_GEN,03/05/2023,34,41.92
17207660113,AT_Search_GEN,31/03/2023,34,38.63
17207660113,AT_Search_GEN,18/02/2023,34,33.65
17207660113,AT_Search_GEN,11/01/2023,34,38.37
17207660113,AT_Search_GEN,08/12/2022,34,26.18
17207660113,AT_Search_GEN,31/10/2022,34,26.06
17207660113,AT_Search_GEN,22/03/2024,35,41.83
17207660113,AT_Search_GEN,07/04/2023,35,32.18
17207660113,AT_Search_GEN,03/02/2023,35,28.45
17207660113,AT_Search_GEN,16/07/2022,35,8.95
17207660113,AT_Search_GEN,27/03/2024,36,41.18
17207660113,AT_Search_GEN,19/03/2024,36,56.17
17207660113,AT_Search_GEN,04/03/2024,36,34.53
17207660113,AT_Search_GEN,05/09/2023,36,38.41
17207660113,AT_Search_GEN,17/04/2023,36,25.54
17207660113,AT_Search_GEN,04/04/2023,36,30.03
17207660113,AT_Search_GEN,25/02/2023,36,32.9509
17207660113,AT_Search_GEN,26/12/2022,36,39.97
17207660113,AT_Search_GEN,05/12/2022,36,35.21
17207660113,AT_Search_GEN,04/12/2022,36,38.47
17207660113,AT_Search_GEN,02/12/2022,36,34.64
17207660113,AT_Search_GEN,17/10/2023,37,38.16
17207660113,AT_Search_GEN,31/07/2023,37,23.61
17207660113,AT_Search_GEN,11/04/2023,37,31.4
17207660113,AT_Search_GEN,08/03/2023,37,37.1957
17207660113,AT_Search_GEN,10/02/2023,37,28.19
17207660113,AT_Search_GEN,24/07/2022,37,9.93
17207660113,AT_Search_GEN,23/07/2022,37,10.59
17207660113,AT_Search_GEN,19/09/2023,38,38.18
17207660113,AT_Search_GEN,20/04/2023,38,49.34
17207660113,AT_Search_GEN,18/04/2023,38,48.03
17207660113,AT_Search_GEN,02/04/2023,38,55.95
17207660113,AT_Search_GEN,13/02/2023,38,38.7
17207660113,AT_Search_GEN,08/02/2023,38,39.74
17207660113,AT_Search_GEN,27/12/2022,38,40
17207660113,AT_Search_GEN,12/12/2022,38,36.45
17207660113,AT_Search_GEN,30/11/2022,38,57.86
17207660113,AT_Search_GEN,20/09/2022,38,29.44
17207660113,AT_Search_GEN,05/09/2022,38,29.99
17207660113,AT_Search_GEN,11/03/2024,39,61.15
17207660113,AT_Search_GEN,09/04/2023,39,31.02
17207660113,AT_Search_GEN,02/02/2023,39,29.46
17207660113,AT_Search_GEN,09/08/2022,39,29.7
17207660113,AT_Search_GEN,26/06/2022,39,14.91
17207660113,AT_Search_GEN,16/07/2023,40,35.18
17207660113,AT_Search_GEN,21/05/2023,40,39.01
17207660113,AT_Search_GEN,05/04/2023,40,31.64
17207660113,AT_Search_GEN,06/03/2023,40,50.41
17207660113,AT_Search_GEN,18/03/2024,41,79.94
17207660113,AT_Search_GEN,08/07/2022,41,9.51
17207660113,AT_Search_GEN,12/04/2023,42,31.58
17207660113,AT_Search_GEN,05/02/2023,42,25.7
17207660113,AT_Search_GEN,28/11/2022,42,36.67
17207660113,AT_Search_GEN,30/05/2023,43,49.67
17207660113,AT_Search_GEN,03/03/2023,43,46.2
17207660113,AT_Search_GEN,27/02/2023,43,35.56
17207660113,AT_Search_GEN,22/02/2023,43,40.72
17207660113,AT_Search_GEN,19/02/2023,44,30.57
17207660113,AT_Search_GEN,19/07/2022,44,11.02
17207660113,AT_Search_GEN,02/04/2024,45,49.92
17207660113,AT_Search_GEN,15/05/2023,45,59.92
17207660113,AT_Search_GEN,06/04/2023,45,32.64
17207660113,AT_Search_GEN,09/02/2023,45,43.93
17207660113,AT_Search_GEN,11/08/2022,45,30
17207660113,AT_Search_GEN,19/04/2023,46,59.99
17207660113,AT_Search_GEN,12/08/2022,46,29.95
17207660113,AT_Search_GEN,26/02/2023,47,56.09
17207660113,AT_Search_GEN,24/02/2023,47,40.84
17207660113,AT_Search_GEN,14/02/2023,47,49.41
17207660113,AT_Search_GEN,30/06/2022,47,13.51
17207660113,AT_Search_GEN,16/02/2023,48,39.18
17207660113,AT_Search_GEN,01/02/2023,48,29.22
17207660113,AT_Search_GEN,20/07/2022,49,12.99
17207660113,AT_Search_GEN,17/07/2022,49,12.42
17207660113,AT_Search_GEN,28/06/2022,49,15.28
17207660113,AT_Search_GEN,27/06/2022,49,15.19
17207660113,AT_Search_GEN,25/06/2022,49,15.07
17207660113,AT_Search_GEN,15/07/2022,50,11.52
17207660113,AT_Search_GEN,02/07/2022,50,14.43
17207660113,AT_Search_GEN,24/03/2024,51,65.75
17207660113,AT_Search_GEN,30/03/2023,52,79.63
17207660113,AT_Search_GEN,14/03/2023,52,66.8273
17207660113,AT_Search_GEN,15/02/2023,52,41.16
17207660113,AT_Search_GEN,12/02/2023,52,29.3
17207660113,AT_Search_GEN,27/07/2022,52,15.99
17207660113,AT_Search_GEN,29/06/2022,52,15.23
17207660113,AT_Search_GEN,05/07/2022,53,12.42
17207660113,AT_Search_GEN,03/07/2022,53,14.85
17207660113,AT_Search_GEN,23/06/2022,53,15.1
17207660113,AT_Search_GEN,01/04/2023,54,54.74
17207660113,AT_Search_GEN,13/03/2023,54,75.6807
17207660113,AT_Search_GEN,27/03/2023,55,71.48
17207660113,AT_Search_GEN,12/03/2023,55,66.05
17207660113,AT_Search_GEN,01/07/2022,55,15.03
17207660113,AT_Search_GEN,09/03/2023,56,73.15
17207660113,AT_Search_GEN,28/07/2022,56,15.48
17207660113,AT_Search_GEN,24/06/2022,56,15.04
17207660113,AT_Search_GEN,29/11/2022,57,56.64
17207660113,AT_Search_GEN,26/07/2022,57,14.74
17207660113,AT_Search_GEN,06/07/2022,57,13.52
17207660113,AT_Search_GEN,29/07/2022,58,16.32
17207660113,AT_Search_GEN,25/07/2022,59,15.74
17207660113,AT_Search_GEN,29/03/2023,61,90.48
17207660113,AT_Search_GEN,15/03/2023,61,87.47
17207660113,AT_Search_GEN,22/07/2022,61,17.03
17207660113,AT_Search_GEN,21/07/2022,61,15.5
17207660113,AT_Search_GEN,04/07/2022,61,15.55
17207660113,AT_Search_GEN,03/04/2023,62,56.75
17207660113,AT_Search_GEN,28/03/2023,62,89.85
17207660113,AT_Search_GEN,13/07/2022,62,22.74
17207660113,AT_Search_GEN,07/07/2022,62,14.84
17207660113,AT_Search_GEN,18/07/2022,63,15.87
17207660113,AT_Search_GEN,14/07/2022,66,21.59
17207660113,AT_Search_GEN,12/07/2022,66,19.44
17207660113,AT_Search_GEN,06/02/2023,76,72.2
17207660113,AT_Search_GEN,11/07/2022,78,22.4
17207660113,AT_Search_GEN,10/07/2022,84,29.97
17207660119,CH_Search_GEN,13/10/2023,1,0.36
17207660119,CH_Search_GEN,27/09/2023,1,0.57
17207660119,CH_Search_GEN,25/02/2023,1,0.83
17207660119,CH_Search_GEN,23/02/2023,1,0.04
17207660119,CH_Search_GEN,27/11/2022,1,0.48
17207660119,CH_Search_GEN,26/11/2022,1,0.1
17207660119,CH_Search_GEN,02/08/2022,1,0.28
17207660119,CH_Search_GEN,11/02/2024,2,1.46
17207660119,CH_Search_GEN,10/02/2024,2,0.48
17207660119,CH_Search_GEN,01/01/2024,2,0.56
17207660119,CH_Search_GEN,15/10/2023,2,0.63
17207660119,CH_Search_GEN,10/10/2023,2,0.39
17207660119,CH_Search_GEN,07/10/2023,2,2.87
17207660119,CH_Search_GEN,30/09/2023,2,1.29
17207660119,CH_Search_GEN,27/02/2023,2,0.34
17207660119,CH_Search_GEN,25/11/2022,2,1.01
17207660119,CH_Search_GEN,17/09/2022,2,7.33
17207660119,CH_Search_GEN,31/10/2023,3,11.1
17207660119,CH_Search_GEN,14/10/2023,3,2.9
17207660119,CH_Search_GEN,03/10/2023,3,1.86
17207660119,CH_Search_GEN,29/09/2023,3,1.45
17207660119,CH_Search_GEN,17/03/2023,3,3.73
17207660119,CH_Search_GEN,01/03/2023,3,1.8
17207660119,CH_Search_GEN,28/01/2023,3,1.74
17207660119,CH_Search_GEN,24/12/2022,3,2.47
17207660119,CH_Search_GEN,11/11/2022,3,10.94
17207660119,CH_Search_GEN,27/10/2022,3,1.82
17207660119,CH_Search_GEN,14/10/2022,3,11.22
17207660119,CH_Search_GEN,03/08/2022,3,1.09
17207660119,CH_Search_GEN,31/01/2024,4,10.15
17207660119,CH_Search_GEN,30/12/2023,4,4.38
17207660119,CH_Search_GEN,24/12/2023,4,5.26
17207660119,CH_Search_GEN,05/10/2023,4,2.11
17207660119,CH_Search_GEN,04/10/2023,4,4.76
17207660119,CH_Search_GEN,02/10/2023,4,3.16
17207660119,CH_Search_GEN,01/10/2023,4,5.09
17207660119,CH_Search_GEN,26/09/2023,4,3.38
17207660119,CH_Search_GEN,22/04/2023,4,1.64
17207660119,CH_Search_GEN,07/01/2023,4,14.02
17207660119,CH_Search_GEN,04/11/2022,4,2.48
17207660119,CH_Search_GEN,28/09/2022,4,3.39
17207660119,CH_Search_GEN,21/08/2022,4,2.54
17207660119,CH_Search_GEN,16/03/2024,5,5.06
17207660119,CH_Search_GEN,30/01/2024,5,11.84
17207660119,CH_Search_GEN,18/01/2024,5,14.65
17207660119,CH_Search_GEN,29/12/2023,5,13.83
17207660119,CH_Search_GEN,28/12/2023,5,5.52
17207660119,CH_Search_GEN,12/10/2023,5,1.96
17207660119,CH_Search_GEN,09/10/2023,5,2.65
17207660119,CH_Search_GEN,28/09/2023,5,3.89
17207660119,CH_Search_GEN,13/08/2023,5,7.6
17207660119,CH_Search_GEN,05/06/2023,5,10.7
17207660119,CH_Search_GEN,29/05/2023,5,3.74
17207660119,CH_Search_GEN,28/05/2023,5,10.51
17207660119,CH_Search_GEN,25/05/2023,5,21.74
17207660119,CH_Search_GEN,05/05/2023,5,9.95
17207660119,CH_Search_GEN,23/04/2023,5,3.86
17207660119,CH_Search_GEN,28/02/2023,5,2.75
17207660119,CH_Search_GEN,29/09/2022,5,2.52
17207660119,CH_Search_GEN,04/02/2024,6,14.74
17207660119,CH_Search_GEN,22/01/2024,6,4.24
17207660119,CH_Search_GEN,07/01/2024,6,4.51
17207660119,CH_Search_GEN,31/12/2023,6,14.17
17207660119,CH_Search_GEN,26/12/2023,6,10.47
17207660119,CH_Search_GEN,14/12/2023,6,9.12
17207660119,CH_Search_GEN,01/07/2023,6,20.99
17207660119,CH_Search_GEN,17/06/2023,6,7.98
17207660119,CH_Search_GEN,18/03/2023,6,3.66
17207660119,CH_Search_GEN,22/02/2023,6,8.27
17207660119,CH_Search_GEN,05/01/2023,6,14.38
17207660119,CH_Search_GEN,25/12/2022,6,7.18
17207660119,CH_Search_GEN,16/10/2022,6,9.63
17207660119,CH_Search_GEN,15/10/2022,6,9.23
17207660119,CH_Search_GEN,20/09/2022,6,3.49
17207660119,CH_Search_GEN,16/08/2022,6,10.08
17207660119,CH_Search_GEN,27/01/2024,7,4.69
17207660119,CH_Search_GEN,15/01/2024,7,17.01
17207660119,CH_Search_GEN,03/01/2024,7,12.8
17207660119,CH_Search_GEN,25/12/2023,7,17.98
17207660119,CH_Search_GEN,22/12/2023,7,4.67
17207660119,CH_Search_GEN,13/12/2023,7,21.73
17207660119,CH_Search_GEN,06/10/2023,7,5.65
17207660119,CH_Search_GEN,10/09/2023,7,16.22
17207660119,CH_Search_GEN,29/06/2023,7,18.12
17207660119,CH_Search_GEN,24/06/2023,7,13.55
17207660119,CH_Search_GEN,20/05/2023,7,8.78
17207660119,CH_Search_GEN,21/01/2023,7,4.23
17207660119,CH_Search_GEN,09/12/2022,7,7.78
17207660119,CH_Search_GEN,09/10/2022,7,2.48
17207660119,CH_Search_GEN,08/10/2022,7,5.98
17207660119,CH_Search_GEN,10/09/2022,7,4.23
17207660119,CH_Search_GEN,27/08/2022,7,2.96
17207660119,CH_Search_GEN,07/04/2024,8,9.37
17207660119,CH_Search_GEN,02/03/2024,8,6.13
17207660119,CH_Search_GEN,24/02/2024,8,18.46
17207660119,CH_Search_GEN,07/02/2024,8,19.39
17207660119,CH_Search_GEN,03/02/2024,8,13.87
17207660119,CH_Search_GEN,29/01/2024,8,18.77
17207660119,CH_Search_GEN,06/01/2024,8,12.75
17207660119,CH_Search_GEN,05/01/2024,8,8.51
17207660119,CH_Search_GEN,27/12/2023,8,10.59
17207660119,CH_Search_GEN,08/12/2023,8,9.24
17207660119,CH_Search_GEN,04/12/2023,8,17.16
17207660119,CH_Search_GEN,28/11/2023,8,20.77
17207660119,CH_Search_GEN,16/10/2023,8,6.55
17207660119,CH_Search_GEN,16/09/2023,8,8.59
17207660119,CH_Search_GEN,05/09/2023,8,9.62
17207660119,CH_Search_GEN,30/06/2023,8,11.16
17207660119,CH_Search_GEN,27/05/2023,8,12.13
17207660119,CH_Search_GEN,13/05/2023,8,13.39
17207660119,CH_Search_GEN,27/04/2023,8,22.75
17207660119,CH_Search_GEN,31/03/2023,8,11.12
17207660119,CH_Search_GEN,25/03/2023,8,17.08
17207660119,CH_Search_GEN,15/03/2023,8,11.27
17207660119,CH_Search_GEN,10/03/2023,8,8.11
17207660119,CH_Search_GEN,31/12/2022,8,6.17
17207660119,CH_Search_GEN,16/12/2022,8,11.22
17207660119,CH_Search_GEN,15/12/2022,8,16.73
17207660119,CH_Search_GEN,19/11/2022,8,10.43
17207660119,CH_Search_GEN,17/11/2022,8,17.89
17207660119,CH_Search_GEN,28/08/2022,8,5.07
17207660119,CH_Search_GEN,14/03/2024,9,11.51
17207660119,CH_Search_GEN,25/02/2024,9,13.08
17207660119,CH_Search_GEN,12/02/2024,9,7.12
17207660119,CH_Search_GEN,06/02/2024,9,13.42
17207660119,CH_Search_GEN,05/02/2024,9,17.14
17207660119,CH_Search_GEN,23/01/2024,9,5.77
17207660119,CH_Search_GEN,11/01/2024,9,6.52
17207660119,CH_Search_GEN,09/01/2024,9,9.95
17207660119,CH_Search_GEN,08/01/2024,9,13.21
17207660119,CH_Search_GEN,23/12/2023,9,19.95
17207660119,CH_Search_GEN,20/12/2023,9,21.54
17207660119,CH_Search_GEN,10/12/2023,9,16.02
17207660119,CH_Search_GEN,30/11/2023,9,12.45
17207660119,CH_Search_GEN,29/11/2023,9,16.74
17207660119,CH_Search_GEN,11/10/2023,9,7.68
17207660119,CH_Search_GEN,08/10/2023,9,11.52
17207660119,CH_Search_GEN,18/09/2023,9,6.64
17207660119,CH_Search_GEN,08/07/2023,9,6.67
17207660119,CH_Search_GEN,03/07/2023,9,16.41
17207660119,CH_Search_GEN,27/06/2023,9,17.95
17207660119,CH_Search_GEN,21/06/2023,9,14.21
17207660119,CH_Search_GEN,02/06/2023,9,14.37
17207660119,CH_Search_GEN,26/05/2023,9,13.04
17207660119,CH_Search_GEN,07/05/2023,9,11.95
17207660119,CH_Search_GEN,30/04/2023,9,9.4
17207660119,CH_Search_GEN,15/04/2023,9,7.53
17207660119,CH_Search_GEN,21/03/2023,9,25.6
17207660119,CH_Search_GEN,11/03/2023,9,11.16
17207660119,CH_Search_GEN,14/01/2023,9,7.96
17207660119,CH_Search_GEN,10/12/2022,9,6.33
17207660119,CH_Search_GEN,22/11/2022,9,14.98
17207660119,CH_Search_GEN,09/11/2022,9,15.57
17207660119,CH_Search_GEN,29/10/2022,9,7.39
17207660119,CH_Search_GEN,28/10/2022,9,11.53
17207660119,CH_Search_GEN,21/10/2022,9,13.11
17207660119,CH_Search_GEN,05/10/2022,9,10.84
17207660119,CH_Search_GEN,01/10/2022,9,8.42
17207660119,CH_Search_GEN,30/09/2022,9,8.52
17207660119,CH_Search_GEN,23/09/2022,9,24.18
17207660119,CH_Search_GEN,05/08/2022,9,10.38
17207660119,CH_Search_GEN,15/02/2024,10,27.1
17207660119,CH_Search_GEN,09/02/2024,10,19.37
17207660119,CH_Search_GEN,20/01/2024,10,15.45
17207660119,CH_Search_GEN,14/01/2024,10,14.02
17207660119,CH_Search_GEN,15/12/2023,10,23.19
17207660119,CH_Search_GEN,06/12/2023,10,10.76
17207660119,CH_Search_GEN,18/11/2023,10,20.43
17207660119,CH_Search_GEN,14/11/2023,10,24.04
17207660119,CH_Search_GEN,28/10/2023,10,6.38
17207660119,CH_Search_GEN,18/10/2023,10,21.73
17207660119,CH_Search_GEN,15/09/2023,10,11.05
17207660119,CH_Search_GEN,23/06/2023,10,15.31
